,Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),roundedV,dV,Charge_dQ,dQ/dV,G_Smoothed_dQ/dV
3286,8695,332974.61148517777,2011-01-07 07:08:04,900.4512897760573,2,28,0.5500248074531555,3.9766786098480225,19.81646867936533,20.35001887450548,3.977,0.003239870071411133,0.004585794675961097,1.4154254877152352,1.546106633104329
3287,8696,333004.6266140744,2011-01-07 07:08:34,930.466418642617,2,28,0.5498448610305786,3.9794323444366455,19.82105453602264,20.35001887450548,3.979,0.002753734588623047,0.004585856657310927,1.6653226771589482,1.5656961778431269
3288,8697,333034.6417195076,2011-01-07 07:09:04,960.4815240757735,2,28,0.5500248074531555,3.9823482036590576,19.825640290376445,20.35001887450548,3.982,0.0029158592224121094,0.004585754353804816,1.5726940171039212,1.5829973728321978
3289,8698,333064.65695467906,2011-01-07 07:09:34,990.4967592623153,2,28,0.5498448610305786,3.9851021766662598,19.830226049436376,20.35001887450548,3.985,0.0027539730072021484,0.00458575905993186,1.665143067103146,1.5983974923308792
3290,8699,333094.67196174705,2011-01-07 07:10:04,1020.511766345353,2,28,0.5498448610305786,3.988179922103882,19.83481166131613,20.35001887450548,3.988,0.0030777454376220703,0.004585611879754481,1.4899256526223361,1.612277796509566
3291,8700,333124.6872783214,2011-01-07 07:10:34,1050.5270828896637,2,28,0.5502047538757324,3.990771770477295,19.83939744021501,20.35001887450548,3.991,0.002591848373413086,0.0045857788988783454,1.7693083229400275,1.6250227379085274
3292,8701,333154.7021791697,2011-01-07 07:11:04,1080.541983737931,2,28,0.5500248074531555,3.993687629699707,19.84398302268903,20.35001887450548,3.994,0.0029158592224121094,0.004585582474021521,1.5726350705738645,1.6369786271647544
3293,8702,333184.71729262784,2011-01-07 07:11:34,1110.5570971960883,2,28,0.5502047538757324,3.996603488922119,19.848568672026648,20.35001887450548,3.997,0.0029158592224121094,0.00458564933761707,1.572658001583371,1.6483620943353157
3294,8703,333214.7324159707,2011-01-07 07:12:04,1140.5722205388815,2,28,0.5502047538757324,3.9991953372955322,19.853154381941906,20.35001887450548,3.999,0.002591848373413086,0.004585709915257752,1.7692817073319151,1.6592910972756834
3295,8704,333244.7498960221,2011-01-07 07:12:34,1170.5897007306671,2,28,0.5500248074531555,4.001949310302734,19.857740446332347,20.35001887450548,4.002,0.0027539730072021484,0.00458606439044118,1.6652539362033594,1.669809546470225
3296,8705,333274.7643536908,2011-01-07 07:13:04,1200.6041582640582,2,28,0.5498448610305786,4.004703044891357,19.86232602095366,20.35001887450548,4.005,0.002753734588623047,0.004585574621312816,1.665220257703102,1.6799261551376619
3297,8706,333304.77793874475,2011-01-07 07:13:34,1230.6177433279868,2,28,0.5500248074531555,4.0074567794799805,19.86691146942584,20.35001887450548,4.007,0.002753734588623047,0.0045854484721807864,1.6651744475031829,1.6895599479694514
3298,8707,333334.79286985344,2011-01-07 07:14:04,1260.6326744517105,2,28,0.5500248074531555,4.010210990905762,19.87149716659027,20.35001887450548,4.01,0.00275421142578125,0.004585697164429803,1.6649764507926401,1.6984481130578166
3299,8708,333364.80800474,2011-01-07 07:14:34,1290.6478093081987,2,28,0.5500248074531555,4.012802600860596,19.876083139739695,20.35001887450548,4.013,0.0025916099548339844,0.00458597314942466,1.7695460464143928,1.7062148290619827
3300,8709,333394.82317711494,2011-01-07 07:15:04,1320.6629817082571,2,28,0.5500248074531555,4.015394687652588,19.88066915613784,20.35001887450548,4.015,0.0025920867919921875,0.004586016398146597,1.7692372077641525,1.7125930784593368
3301,8710,333424.83835087845,2011-01-07 07:15:34,1350.6781554616891,2,28,0.5498448610305786,4.018148422241211,19.88525488833531,20.35001887450548,4.018,0.002753734588623047,0.004585732197469383,1.6652774804133874,1.7177359947055844
3302,8711,333454.85333095415,2011-01-07 07:16:04,1380.693135522379,2,28,0.5500248074531555,4.020740509033203,19.889840621639625,20.35001887450548,4.021,0.0025920867919921875,0.004585733304313777,1.769127993121458,1.7222089543997512
3303,8712,333484.86856722843,2011-01-07 07:16:34,1410.7083719369814,2,28,0.5500248074531555,4.023494243621826,19.894426368657125,20.35001887450548,4.023,0.002753734588623047,0.0045857470175008075,1.665282862207074,1.7266504691007334
3304,8713,333514.88357398065,2011-01-07 07:17:05,1440.7233785739072,2,28,0.5500248074531555,4.02608585357666,19.89901196498516,20.35001887450548,4.026,0.0025916099548339844,0.004585596328034569,1.7694006459117484,1.7312738090859214
3305,8714,333544.8986764464,2011-01-07 07:17:35,1470.7384810146057,2,28,0.5500248074531555,4.029001712799072,19.903597644675376,20.35001887450548,4.029,0.0029158592224121094,0.004585679690215727,1.5726684110703668,1.735626383311323
3306,8715,333574.913789293,2011-01-07 07:18:05,1500.7535938612389,2,28,0.5500248074531555,4.031431674957275,19.908183301783932,20.35001887450548,4.031,0.002429962158203125,0.004585657108556518,1.887131078595667,1.7388015065331999
3307,8716,333604.92892554303,2011-01-07 07:18:35,1530.7687301362628,2,28,0.5500248074531555,4.0338616371154785,19.912769035287827,20.35001887450548,4.034,0.002429962158203125,0.0045857335038945735,1.8871625174959796,1.7400871834818408
3308,8717,333634.94402732706,2011-01-07 07:19:05,1560.783831895262,2,28,0.5500248074531555,4.036615371704102,19.9173547453633,20.35001887450548,4.037,0.002753734588623047,0.004585710075474481,1.6652694469612914,1.7394835215173634
3309,8718,333664.9591465646,2011-01-07 07:19:35,1590.7989511328233,2,28,0.5500248074531555,4.039369106292725,19.92194049093536,20.35001887450548,4.039,0.002753734588623047,0.004585745572057931,1.6652823373043175,1.7376719200003716
3310,8719,333694.9742611806,2011-01-07 07:20:05,1620.814065793979,2,28,0.5502047538757324,4.042123317718506,19.926526223815017,20.35001887450548,4.042,0.00275421142578125,0.004585732879657911,1.664989418289534,1.7355296324072618
3311,8720,333724.9893928392,2011-01-07 07:20:35,1650.829197432447,2,28,0.5500248074531555,4.044552803039551,19.931111878669125,20.35001887450548,4.045,0.002429485321044922,0.004585654854107446,1.8875005394702922,1.7335195421424539
3312,8721,333755.0045089038,2011-01-07 07:21:05,1680.8443134971003,2,28,0.5500248074531555,4.047307014465332,19.93569757646569,20.35001887450548,4.047,0.00275421142578125,0.004585697796564148,1.6649766803081882,1.731436170862349
3313,8722,333785.0197336744,2011-01-07 07:21:35,1710.8595382726949,2,28,0.5500248074531555,4.050060749053955,19.94028331023383,20.35001887450548,4.05,0.002753734588623047,0.004585733768141864,1.6652780507924236,1.728629668611052
3314,8723,333815.0347114995,2011-01-07 07:22:05,1740.874516067738,2,28,0.5500248074531555,4.052490711212158,19.94486902338073,20.35001887450548,4.052,0.002429962158203125,0.004585713146898485,1.8871541400008733,1.7244028813577748
3315,8724,333845.04984477704,2011-01-07 07:22:35,1770.889649370354,2,28,0.5500248074531555,4.055244445800781,19.94945480276824,20.35001887450548,4.055,0.002753734588623047,0.004585779387511479,1.6652946171564458,1.718322655231151
3316,8725,333875.0649411076,2011-01-07 07:23:05,1800.904745675761,2,28,0.5500248074531555,4.057998180389404,19.95404056625475,20.35001887450548,4.058,0.002753734588623047,0.004585763486510075,1.6652888428158574,1.7102780118351726
3317,8726,333905.0801853717,2011-01-07 07:23:35,1830.9199899649896,2,28,0.5498448610305786,4.0605902671813965,19.958626395765943,20.35001887450548,4.061,0.0025920867919921875,0.004585829511192685,1.7691651087300886,1.7003556371213238
3318,8727,333935.0952131714,2011-01-07 07:24:05,1860.9350177646595,2,28,0.5498448610305786,4.0633440017700195,19.963212094771045,20.35001887450548,4.063,0.002753734588623047,0.004585699005101418,1.665265426830554,1.688761924177733
3319,8728,333965.11030180764,2011-01-07 07:24:35,1890.9501063758908,2,28,0.5502047538757324,4.066097736358643,19.967797800540975,20.35001887450548,4.066,0.002753734588623047,0.004585705769930115,1.665267883432118,1.6758318939416972
3320,8729,333995.12756786076,2011-01-07 07:25:05,1920.967372459052,2,28,0.5498448610305786,4.068689823150635,19.9723838316823,20.35001887450548,4.069,0.0025920867919921875,0.004586031141325719,1.7692428955286084,1.6621246396688678
3321,8730,334025.14050906996,2011-01-07 07:25:35,1950.9803136532587,2,28,0.5500248074531555,4.071605682373047,19.976969161499746,20.35001887450548,4.072,0.0029158592224121094,0.004585329817444972,1.5725484214741385,1.6483611864161891
3322,8731,334055.1556158114,2011-01-07 07:26:05,1980.9954204097137,2,28,0.5502047538757324,4.074521541595459,19.981554892017343,20.35001887450548,4.075,0.0029158592224121094,0.004585730517597142,1.5726858424268,1.6351872539730512
3323,8732,334085.1710830012,2011-01-07 07:26:35,2011.0108876095037,2,28,0.5500248074531555,4.077275276184082,19.98614063931843,20.35001887450548,4.077,0.002753734588623047,0.0045857473010890715,1.6652829651902248,1.6228901192036684
3324,8733,334115.18590379495,2011-01-07 07:27:05,2041.0257083882136,2,28,0.5500248074531555,4.080191135406494,19.99072634578128,20.35001887450548,4.08,0.0029158592224121094,0.004585706462847838,1.5726775928003711,1.6112414289048842
3325,8734,334145.2010321552,2011-01-07 07:27:35,2071.040836733474,2,28,0.5498448610305786,4.082944869995117,19.99531205878219,20.35001887450548,4.083,0.002753734588623047,0.004585713000910374,1.6652705093134532,1.5996440357084434
3326,8735,334175.21611883666,2011-01-07 07:28:05,2101.0559234048706,2,28,0.5500248074531555,4.085860729217529,19.99989780982211,20.35001887450548,4.086,0.0029158592224121094,0.004585751039918762,1.5726928805997893,1.5874578875126073
3327,8736,334205.2312308311,2011-01-07 07:28:35,2131.07103539938,2,28,0.5500248074531555,4.088776588439941,20.00448357499273,20.35001887450548,4.089,0.0029158592224121094,0.004585765170620704,1.5726977267534832,1.5743505307898307
3328,8737,334235.24632913154,2011-01-07 07:29:05,2161.0861336997596,2,28,0.5498448610305786,4.0916924476623535,20.009069419934104,20.35001887450548,4.092,0.0029158592224121094,0.004585844941374262,1.572725084299741,1.560436214309379
3329,8738,334265.2614582537,2011-01-07 07:29:35,2191.101262821956,2,28,0.5498448610305786,4.094608306884766,20.013655320284514,20.35001887450548,4.095,0.0029158592224121094,0.004585900350409844,1.5727440869440237,1.546145432350139
3330,8739,334295.2765915714,2011-01-07 07:30:05,2221.1163961546467,2,28,0.5500248074531555,4.097686290740967,20.018241114939546,20.35001887450548,4.098,0.003077983856201172,0.0045857946550320605,1.489869625467048,1.5319527852188708
3331,8740,334325.29173570604,2011-01-07 07:30:35,2251.1315403193344,2,28,0.5498448610305786,4.100764274597168,20.022827006654673,20.35001887450548,4.101,0.003077983856201172,0.004585891715127133,1.4899011591266145,1.5181304593531404
3332,8741,334355.3068297608,2011-01-07 07:31:05,2281.146634339045,2,28,0.5500248074531555,4.103841781616211,20.02741284665951,20.35001887450548,4.104,0.0030775070190429688,0.004585840004835973,1.490115205736252,1.5046756200768485
3333,8742,334385.3220699899,2011-01-07 07:31:35,2311.161874573167,2,28,0.5500248074531555,4.106757640838623,20.03199873750903,20.35001887450548,4.107,0.0029158592224121094,0.004585890849522656,1.572740828594953,1.4914906703365598
3334,8743,334415.33704480255,2011-01-07 07:32:05,2341.176849375752,2,28,0.5498448610305786,4.109835624694824,20.03658460000344,20.35001887450548,4.11,0.003077983856201172,0.004585862494408843,1.489891665666072,1.478587323441334
3335,8744,334445.3521731277,2011-01-07 07:32:35,2371.1919776959494,2,28,0.5502047538757324,4.113075256347656,20.041170486314993,20.35001887450548,4.113,0.0032396316528320312,0.004585886311552656,1.4155579408368084,1.466116359453764
3336,8745,334475.36726598954,2011-01-07 07:33:05,2401.2070705828373,2,28,0.5500248074531555,4.1163153648376465,20.04575636514324,20.35001887450548,4.116,0.0032401084899902344,0.004585878828248013,1.4153473077877818,1.4541666108624502
3337,8746,334505.3826591548,2011-01-07 07:33:35,2431.222463723048,2,28,0.5500248074531555,4.1195549964904785,20.050342232222587,20.35001887450548,4.12,0.0032396316528320312,0.004585867079345718,1.4155520042955594,1.4424792960258466
3338,8747,334535.39749650983,2011-01-07 07:34:05,2461.237301103134,2,28,0.5500248074531555,4.12263298034668,20.054928099881035,20.35001887450548,4.123,0.003077983856201172,0.004585867658448706,1.4898933434006227,1.4304378786742484
3339,8748,334565.4126514464,2011-01-07 07:34:35,2491.252456049693,2,28,0.5500248074531555,4.125710964202881,20.059514039723386,20.35001887450548,4.126,0.003077983856201172,0.0045859398423502284,1.4899167950835734,1.4173808935329528
3340,8749,334595.4278007639,2011-01-07 07:35:05,2521.2676054624603,2,28,0.5500248074531555,4.129112720489502,20.064099904827135,20.35001887450548,4.129,0.0034017562866210938,0.004585865103749143,1.3480874928592266,1.403026892002401
3341,8750,334625.44309710787,2011-01-07 07:35:35,2551.282901701163,2,28,0.5500248074531555,4.132352352142334,20.068685783439516,20.35001887450548,4.132,0.0032396316528320312,0.004585878612381578,1.4155555642792539,1.387693796684819
3342,8751,334655.4579598712,2011-01-07 07:36:05,2581.297764449474,2,28,0.5500248074531555,4.135754108428955,20.073271597515273,20.35001887450548,4.136,0.0034017562866210938,0.004585814075756645,1.3480724923747125,1.3721308218051314
3343,8752,334685.47308197594,2011-01-07 07:36:35,2611.3128865441563,2,28,0.5502047538757324,4.139156341552734,20.07785748183913,20.35001887450548,4.139,0.003402233123779297,0.004585884323855538,1.3479042020381624,1.357135430097962
3344,8753,334715.4881849079,2011-01-07 07:37:05,2641.327989486104,2,28,0.5500248074531555,4.142719745635986,20.082443381153073,20.35001887450548,4.143,0.003563404083251953,0.004585899313944708,1.286943385258634,1.3431851789220757
3345,8754,334745.50343748776,2011-01-07 07:37:35,2671.343242071008,2,28,0.5498448610305786,4.145959854125977,20.087029260088617,20.35001887450548,4.146,0.0032401084899902344,0.004585878935543519,1.4153473409025699,1.3303132741693957
3346,8755,334775.51843082154,2011-01-07 07:38:05,2701.3582354198156,2,28,0.5502047538757324,4.149523735046387,20.09161511385165,20.35001887450548,4.15,0.0035638809204101562,0.004585853763032333,1.286758414617445,1.3182092778973815
3347,8756,334805.53353458055,2011-01-07 07:38:35,2731.3733391537367,2,28,0.5502047538757324,4.153249263763428,20.096200926102913,20.35001887450548,4.153,0.0037255287170410156,0.0045858122512640875,1.230915824185714,1.3064456897535222
3348,8757,334835.5486358132,2011-01-07 07:39:05,2761.388440386425,2,28,0.5500248074531555,4.156489372253418,20.100786808425603,20.35001887450548,4.156,0.0032401084899902344,0.0045858823226900824,1.4153483862831717,1.2946782002767214
3349,8758,334865.56426585885,2011-01-07 07:39:35,2791.4040704521267,2,28,0.5500248074531555,4.160214900970459,20.105372752397574,20.35001887450548,4.16,0.0037255287170410156,0.004585943971971318,1.2309511804310245,1.2827461003140423
3350,8759,334895.57886909036,2011-01-07 07:40:05,2821.41867365858,2,28,0.5498448610305786,4.163778781890869,20.10995850274981,20.35001887450548,4.164,0.0035638809204101562,0.004585750352234186,1.286729398272495,1.2706803380099294
3351,8760,334925.5940043278,2011-01-07 07:40:35,2851.4338088960176,2,28,0.5500248074531555,4.167504787445068,20.11454434756492,20.35001887450548,4.168,0.0037260055541992188,0.004585844815110818,1.230767036818439,1.2584729638677223
3352,8761,334955.6090950142,2011-01-07 07:41:05,2881.4488995874335,2,28,0.5502047538757324,4.171230316162109,20.11913011806569,20.35001887450548,4.171,0.0037255287170410156,0.004585770500771247,1.2309046175903522,1.2456598172734665
3353,8762,334985.6242300762,2011-01-07 07:41:35,2911.464034669484,2,28,0.5500248074531555,4.1747941970825195,20.123715948928872,20.35001887450548,4.175,0.0035638809204101562,0.004585830863181428,1.2867519890798311,1.2308849209485881
3354,8763,335015.6393260057,2011-01-07 07:42:05,2941.4791305789045,2,28,0.5500248074531555,4.17868185043335,20.128301760734473,20.35001887450548,4.179,0.003887653350830078,0.0045858118056010255,1.179583515238538,1.2115266931832593
3355,8764,335045.65465584816,2011-01-07 07:42:35,2971.494460416345,2,28,0.5500248074531555,4.182407855987549,20.132887652233585,20.35001887450548,4.182,0.0037260055541992188,0.004585891499111483,1.230779566053832,1.183758933122757
3356,8765,335075.66956119257,2011-01-07 07:43:05,3001.5093657658317,2,28,0.5500248074531555,4.186133861541748,20.13747350933791,20.35001887450548,4.186,0.0037260055541992188,0.00458585710432402,1.2307703350457293,1.1434679938888652
3357,8766,335105.684672756,2011-01-07 07:43:35,3031.5244773242543,2,28,0.5498448610305786,4.190021514892578,20.142059373345408,20.35001887450548,4.19,0.003887653350830078,0.004585864007498941,1.1795969428497999,1.0883425870697692
3358,8767,335135.6997913971,2011-01-07 07:44:05,3061.539595965329,2,28,0.5500248074531555,4.193909168243408,20.146645208756105,20.35001887450548,4.194,0.003887653350830078,0.00458583541069757,1.1795895870495805,1.0206304491218363
3359,8768,335165.71727776935,2011-01-07 07:44:35,3091.5570823776184,2,28,0.5500248074531555,4.197635173797607,20.151231443097476,20.35001887450548,4.198,0.0037260055541992188,0.004586234341370954,1.2308715794055258,0.9490331966001451
3360,8769,335181.9802553835,2011-01-07 07:44:52,3107.820059951726,2,28,0.5500248074531555,4.2000651359558105,20.15371619094803,20.35001887450548,4.2,0.002429962158203125,0.0024847478505520826,1.0225459035088307,0.8877855659645886
3361,8774,335302.0020141401,2011-01-07 07:46:52,0.015614972315617,4,28,1.113439917564392,4.200713157653809,20.153721094257776,20.35001887450548,4.201,0.15648412704467773,4.9033097475614795e-06,3.1334230762980436e-05,0.8521729085318452
3362,8959,344262.47949373967,2011-01-07 10:16:13,30.014893625266048,2,29,0.5502047538757324,3.77321720123291,20.37717480386342,21.042879829658126,3.773,0.18418455123901367,0.0,0.0,0.2031521871472623
3363,8960,344292.4947328761,2011-01-07 10:16:43,60.0301327716771,2,29,0.5498448610305786,3.8086931705474854,20.381760663743556,21.042879829658126,3.809,0.035475969314575195,0.004585859880137377,0.1292666548297326,0.22694100475743997
3364,8961,344322.5097235883,2011-01-07 10:17:13,90.04512347388878,2,29,0.5500248074531555,3.831048011779785,20.38634641749589,21.042879829658126,3.831,0.022354841232299805,0.004585753752333943,0.20513470458954244,0.2712570998452591
3365,8962,344352.52699919016,2011-01-07 10:17:43,120.06239911086092,2,29,0.5500248074531555,3.8454654216766357,20.39093242211348,21.042879829658126,3.845,0.014417409896850586,0.004586004617589623,0.31808796797761946,0.33053292284012015
3366,8963,344382.54179866577,2011-01-07 10:18:13,150.0771985764521,2,29,0.5502047538757324,3.856480836868286,20.395518008711953,21.042879829658126,3.856,0.01101541519165039,0.004585586598473412,0.41628813065069536,0.3983825415527454
3367,8964,344412.5551079825,2011-01-07 10:18:43,180.09050789313363,2,29,0.5498448610305786,3.8653903007507324,20.400103355549152,21.042879829658126,3.865,0.008909463882446289,0.0045853468371994666,0.5146602419292213,0.46901847899506366
3368,8965,344442.5701998268,2011-01-07 10:19:13,210.10559971236003,2,29,0.5500248074531555,3.8734898567199707,20.40468894036369,21.042879829658126,3.873,0.008099555969238281,0.004585584814538635,0.5661526177428075,0.538155892168455
3369,8966,344472.58533974085,2011-01-07 10:19:43,240.1207396364786,2,29,0.5500248074531555,3.88094162940979,20.409274592626485,21.042879829658126,3.881,0.007451772689819336,0.004585652262793616,0.6153773677313811,0.6032972265117651
3370,8967,344502.6005533887,2011-01-07 10:20:13,270.13595328935196,2,29,0.5500248074531555,3.887421131134033,20.41386027644432,21.042879829658126,3.887,0.006479501724243164,0.004585683817836639,0.7077216756775025,0.6635258874261406
3371,8968,344532.6156686263,2011-01-07 10:20:43,300.1510685219316,2,29,0.5498448610305786,3.8935768604278564,20.418445985784142,21.042879829658126,3.894,0.006155729293823242,0.004585709339821165,0.7449498054475103,0.7190758227358605
3372,8969,344562.63067114295,2011-01-07 10:21:13,330.166071033576,2,29,0.5500248074531555,3.8995704650878906,20.42303172968427,21.042879829658126,3.9,0.00599360466003418,0.004585743900126005,0.7651061690311509,0.7708761212313304
3373,8970,344592.6457939444,2011-01-07 10:21:43,360.1811938300071,2,29,0.5498448610305786,3.905078172683716,20.42761742941418,21.042879829658126,3.905,0.005507707595825195,0.004585699729911852,0.8325968018686724,0.8201303449717837
3374,8971,344622.66092087113,2011-01-07 10:22:14,390.1963207868071,2,29,0.5500248074531555,3.910423994064331,20.432203128125455,21.042879829658126,3.91,0.005345821380615234,0.004585698711274233,0.857809938787457,0.867975423721546
3375,8972,344652.6760163294,2011-01-07 10:22:44,420.2114162150282,2,29,0.5498448610305786,3.9154458045959473,20.43678877782241,21.042879829658126,3.915,0.005021810531616211,0.004585649696956295,0.9131466964127891,0.915232884573173
3376,8973,344682.6912592753,2011-01-07 10:23:14,450.2266591759462,2,29,0.5500248074531555,3.9203054904937744,20.441374479305217,21.042879829658126,3.92,0.0048596858978271484,0.00458570148280657,0.9436209621813044,0.9623009522687165
3377,8974,344712.7063002729,2011-01-07 10:23:44,480.2417001935594,2,29,0.5502047538757324,3.9248411655426025,20.44596014708628,21.042879829658126,3.925,0.004535675048828125,0.004585667781061176,1.011022115053407,1.0092210319348112
3378,8975,344742.7214974497,2011-01-07 10:24:14,510.25689735031926,2,29,0.5500248074531555,3.9290530681610107,20.45054583262173,21.042879829658126,3.929,0.004211902618408203,0.00458568553545291,1.08874443473861,1.0558564018434644
3379,8976,344772.7366243363,2011-01-07 10:24:44,540.2720242369444,2,29,0.5498448610305786,3.93310284614563,20.45513154436208,21.042879829658126,3.933,0.004049777984619141,0.004585711740347165,1.1323365769095182,1.1020327769220286
3380,8977,344802.7516334294,2011-01-07 10:25:14,570.2870333149541,2,29,0.5500248074531555,3.937314510345459,20.459717276130437,21.042879829658126,3.937,0.0042116641998291016,0.004585731768358414,1.088817044944963,1.147595608437737
3381,8978,344832.7669566252,2011-01-07 10:25:44,600.3023565308924,2,29,0.5500248074531555,3.941202402114868,20.464302974712215,21.042879829658126,3.941,0.0038878917694091797,0.0045856985817778195,1.1794820570518818,1.1923494401271202
3382,8979,344862.78184266156,2011-01-07 10:26:14,630.3172425471946,2,29,0.5500248074531555,3.9447662830352783,20.46888858125251,21.042879829658126,3.945,0.0035638809204101562,0.004585606540295828,1.286689045650853,1.2360274563518707
3383,8980,344892.7970930159,2011-01-07 10:26:44,660.3324929266016,2,29,0.5498448610305786,3.9483299255371094,20.473474259791463,21.042879829658126,3.948,0.0035636425018310547,0.004585678538951754,1.2867953327516892,1.2783592533485155
3384,8981,344922.812080445,2011-01-07 10:27:14,690.3474803305932,2,29,0.5500248074531555,3.9517319202423096,20.47805996780624,21.042879829658126,3.952,0.0034019947052001953,0.004585708014776202,1.34794684064811,1.3192138017714146
3385,8982,344952.827211081,2011-01-07 10:27:44,720.3626109816003,2,29,0.5500248074531555,3.9551336765289307,20.482645635668057,21.042879829658126,3.955,0.0034017562866210938,0.00458566786181791,1.348029510477594,1.35863706937797
3386,8983,344982.84230861446,2011-01-07 10:28:14,750.3777085000308,2,29,0.5500248074531555,3.9585354328155518,20.48723134657978,21.042879829658126,3.959,0.0034017562866210938,0.0045857109117228845,1.3480421656772457,1.3967118538692938
3387,8984,345012.85742202244,2011-01-07 10:28:44,780.3928219080632,2,29,0.5500248074531555,3.961613416671753,20.491817059412515,21.042879829658126,3.962,0.003077983856201172,0.004585712832735567,1.489843042385292,1.4333179718051063
3388,8985,345042.8726211842,2011-01-07 10:29:14,810.408021099895,2,29,0.5500248074531555,3.964691162109375,20.496402726296942,21.042879829658126,3.965,0.0030777454376220703,0.004585666884427297,1.4899435243644705,1.467955773639697
3389,8986,345072.8876720464,2011-01-07 10:29:44,840.4230719319689,2,29,0.5502047538757324,3.967931032180786,20.500988404634235,21.042879829658126,3.968,0.003239870071411133,0.00458567833729262,1.4153895792788127,1.4997826608881506
3390,8987,345102.9049795026,2011-01-07 10:30:14,870.4403794032821,2,29,0.5498448610305786,3.970684766769409,20.505574439637076,21.042879829658126,3.971,0.002753734588623047,0.004586035002841271,1.6653874421261605,1.5279008470792206
3391,8988,345132.917901895,2011-01-07 10:30:44,900.4533017805916,2,29,0.5502047538757324,3.9736006259918213,20.510159743380154,21.042879829658126,3.974,0.0029158592224121094,0.004585303743077418,1.57253947921542,1.5517455687593866
3392,8989,345162.93301251106,2011-01-07 10:31:14,930.468412401678,2,29,0.5498448610305786,3.9765164852142334,20.514745474844784,21.042879829658126,3.977,0.0029158592224121094,0.004585731464629816,1.5726861672136303,1.5714003905591776
3393,8990,345192.9483491855,2011-01-07 10:31:44,960.4837490711466,2,29,0.5500248074531555,3.9794323444366455,20.519331246725883,21.042879829658126,3.979,0.0029158592224121094,0.004585771881099987,1.572700028126345,1.587658822873775
3394,8991,345222.9632513872,2011-01-07 10:32:14,990.4986512727875,2,29,0.5498448610305786,3.9821863174438477,20.523916924524833,21.042879829658126,3.982,0.0027539730072021484,0.0045856777989499165,1.6651135602845495,1.6017982160487276
3395,8992,345252.9783829605,2011-01-07 10:32:44,1020.5137828460932,2,29,0.5498448610305786,3.9851021766662598,20.52850255616839,21.042879829658126,3.985,0.0029158592224121094,0.0045856316435575195,1.5726519333687554,1.6151418151995547
3396,8993,345282.9934766243,2011-01-07 10:33:14,1050.5288765099167,2,29,0.5498448610305786,3.988018035888672,20.533088159911635,21.042879829658126,3.988,0.0029158592224121094,0.004585603743244349,1.5726423648981802,1.6286026689313287
3397,8994,345313.0086362726,2011-01-07 10:33:44,1080.5440361581943,2,29,0.5500248074531555,3.990771770477295,20.53767376692539,21.042879829658126,3.991,0.002753734588623047,0.004585607013755322,1.6652320207984417,1.6424013904498964
3398,8995,345343.0237079416,2011-01-07 10:34:14,1110.5591078322127,2,29,0.5500248074531555,3.993525743484497,20.542259361088693,21.042879829658126,3.994,0.0027539730072021484,0.004585594163302176,1.6650831911968633,1.6561483654977103
3399,8996,345373.03882690845,2011-01-07 10:34:44,1140.5742267940868,2,29,0.5498448610305786,3.99627947807312,20.54684492548,21.042879829658126,3.996,0.002753734588623047,0.004585564391305752,1.6652165427455654,1.6692090762183907
3400,8997,345403.05394730397,2011-01-07 10:35:14,1170.5893471945465,2,29,0.5498448610305786,3.998871326446533,20.55143059824492,21.042879829658126,3.999,0.002591848373413086,0.004585672764921611,1.7692673738020213,1.681157975660562
3401,8998,345433.06907591986,2011-01-07 10:35:44,1200.6044758305316,2,29,0.5500248074531555,4.001625061035156,20.556016286333406,21.042879829658126,4.002,0.002753734588623047,0.0045856880884862505,1.665261462535951,1.691997876498887
3402,8999,345463.0841990722,2011-01-07 10:36:14,1230.6195989828495,2,29,0.5500248074531555,4.0043792724609375,20.560601875299763,21.042879829658126,4.004,0.00275421142578125,0.004585588966357079,1.6649371662004295,1.7020156067185532
3403,9000,345493.0993241192,2011-01-07 10:36:44,1260.6347240048274,2,29,0.5500248074531555,4.0071330070495605,20.565187506390785,21.042879829658126,4.007,0.002753734588623047,0.004585631091021725,1.6652407642940938,1.7114354913846848
3404,9001,345523.11443088064,2011-01-07 10:37:14,1290.6498307713073,2,29,0.5500248074531555,4.0097246170043945,20.569773066075065,21.042879829658126,4.01,0.0025916099548339844,0.004585559684279872,1.7693865065330086,1.7202118904273835
3405,9002,345553.1296027745,2011-01-07 10:37:44,1320.6650026701163,2,29,0.5500248074531555,4.012316703796387,20.574358679604995,21.042879829658126,4.012,0.0025920867919921875,0.004585613529929589,1.7690817854155438,1.7280764961299737
3406,9003,345583.14464987227,2011-01-07 10:38:14,1350.680049757858,2,29,0.5500248074531555,4.014908790588379,20.578944333718855,21.042879829658126,4.015,0.0025920867919921875,0.004585654113860471,1.7690974422720227,1.7348475056463375
3407,9004,345613.15989396605,2011-01-07 10:38:44,1380.695293856612,2,29,0.5500248074531555,4.017662525177002,20.58352994135679,21.042879829658126,4.018,0.002753734588623047,0.004585607637935141,1.6652322474651007,1.7406755614051006
3408,9005,345643.17480363126,2011-01-07 10:39:14,1410.7102035469168,2,29,0.5498448610305786,4.020254135131836,20.58811554682763,21.042879829658126,4.02,0.0025916099548339844,0.004585605470840193,1.7694041737596047,1.7460347581897326
